file,radius,angle,centre_diff,centre_diff_x,centre_diff_y,centre_diff_z,x_normal_device,y_normal_device,z_normal_device,x_normal_object,y_normal_object,z_normal_object
C12All.csv,0.027334801521084383,179.09218577874194,0.11155372059924468,-0.013138336795145554,0.11048926427176764,-0.007983681260869568,0.005274278260305084,0.9999856665586283,0.0009212307681504031,0.0017734012552878611,-0.9999103903366485,0.013268999389523025
C8All.csv,0.031461854594072795,177.6397092737875,0.11052541571618381,-0.01401407701499606,0.1094480359711072,0.0063718589689536476,0.007454685384817621,0.9999704384186324,0.001884132336458936,0.03249386666794059,-0.9994387372695066,0.008146107911165587
C4All.csv,0.028043377841631155,1.5779260632376833,0.12879126126136045,0.004310488738995172,0.12859551238967293,0.00563940221658954,0.00436636251962416,0.9999853322180271,0.0032047195117466476,0.004199024395587125,0.9996951053182794,-0.02433237754104011
C10All.csv,0.029119222147035915,2.081423313609851,0.11228878887562196,-0.0002383819484083824,0.11221432120311214,-0.004081837591753623,0.008562879409828455,0.9999627835350254,0.0010529202707255996,-0.021964627623824572,0.9995851212213334,-0.018631708624786587
C6All.csv,0.029715390986624225,177.95596000178998,0.11367915341454345,-0.002450813755900935,0.11364683296552314,0.0011579248195270342,0.003603361246177032,0.99997841091345,0.005494860757281841,0.025753944004277916,-0.9995592317682739,0.014767415313545395
C2All.csv,0.027073922834007724,4.157754118798551,0.14772573513535966,0.0808753145037196,0.12338368130194088,0.007651373313854237,0.011174147092251374,0.9999258971813686,0.004831002255781291,-0.061350828366222146,0.9981074581697886,0.004192589250359377
C14All.csv,0.029438823484255146,177.45752629638778,0.10889115716658677,-0.012900839080528588,0.10810306300341543,-0.0021401470454622817,0.006027244900443513,0.9999746515378035,0.0037905937212306855,0.024820471842296236,-0.999297040853596,0.028095699293173966
C9All.csv,0.03053229640436531,0.6758904166579665,0.11267894912547127,-0.0077419104737390665,0.1124122030626058,0.00032403834438554657,0.003473181004340734,0.9999850879245562,0.004214373290054597,-0.0028625210047499077,0.9999794504782259,-0.005736252676032788
C5All.csv,0.019691512679636484,1.3351916160102417,0.11432655720616354,4.486890267875465e-05,0.11357579065798395,-0.013080498683519681,0.005940209033589095,0.9999756833108547,0.0036533140607188964,0.005046761379789174,0.9997945400110595,-0.019631809994225032
C13All.csv,0.02728195178301,177.75035804689466,0.1119617893555262,-0.0013953146940698241,0.11169456097680364,-0.0076039740132924916,-0.004248166866258602,-0.9999873880599564,-0.002678954890138506,-0.025992861583627326,0.9994121901072487,-0.022352749533964447
C7All.csv,0.03135416517594473,178.9085011975682,0.10858822291377464,-0.006841199118013404,0.10833807896661596,0.0027314457751509424,0.004180837944194424,0.999987913139901,0.0025873090634775556,0.0053536398816901995,-0.9998889933774414,0.013904656150532192
C11All.csv,0.027954479539551932,1.43095706574495,0.11493098047410777,-0.016188357157043323,0.1137763146983779,-0.0014204150630792167,0.004833482504842742,0.9999864143484762,0.0019515545990842012,-0.019039819143220563,0.9998042533346432,-0.005379619033885877
C15All.csv,0.027529590754341828,178.8108028348774,0.10714890750472426,-0.010889195500003626,0.10640444582891995,-0.006356705802465279,0.003616708412515183,0.9999861160073064,0.003832389969786023,0.0030171667869054843,-0.9998700890775705,0.015833561588944427
C3All.csv,0.028747078485953866,2.9320555383956455,0.13787081202269105,0.0474561298397322,0.12904023278907828,0.010241819670897101,0.004860234574211306,0.9999716417364553,0.00575272481367245,-0.0013017586393906937,0.9989846184341078,-0.04503373798058732
C1All.csv,0.02880134238881218,4.491973857576318,0.12106957651518985,0.002831148799523342,0.11937663953237787,0.019976107929200904,0.008394848733377171,0.9999520140993159,0.005049357727953066,-0.05872373528095043,0.9976477249098576,-0.03536297352935468
